phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
L12_OTHERMELANIN	Other melanin hyperpigmentation	XII Diseases of the skin and subcutaneous tissue (L12_)	314	246609	0.96318	0
L12_OTHERSKINSUBCUTIS	Other disorders of skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	13796	246609	1.0475	1
L12_OTHPIGMENTATION	Other disorders of pigmentation	XII Diseases of the skin and subcutaneous tissue (L12_)	643	246609	1.0378	0
L12_PAPULOSQUAMOUS	Papulosquamous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	8082	252323	1.0669	20
L12_PAPULOSQUAOTH	Other papulosquamous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	157	252323	0.81736	1
L12_PAPULOSQUONAS	Other and unspecified papulosquamous disorders	XII Diseases of the skin and subcutaneous tissue (L12_)	86	252323	0.67314	0
L12_PARAPSORI	Parapsoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	305	252323	0.95864	1
L12_PEMPHIGOID	Pemphigoid	XII Diseases of the skin and subcutaneous tissue (L12_)	350	259498	0.97687	1
L12_PEMPHIGOID_BULL	Bullous pemphigoid	XII Diseases of the skin and subcutaneous tissue (L12_)	271	259498	0.92734	2
L12_PEMPHIGOID_NAS	Other and unspecified pemphigoid	XII Diseases of the skin and subcutaneous tissue (L12_)	94	259498	0.68745	0
L12_PEMPHIGUS	Pemphigus	XII Diseases of the skin and subcutaneous tissue (L12_)	97	259498	0.70562	0
L12_PERIORALDERM	Perioral dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	238	250988	0.91415	0
L12_PIGMENTNAS	Other and unspecified disorders of pigmentation	XII Diseases of the skin and subcutaneous tissue (L12_)	116	246609	0.73912	0
L12_PIGPURPDERM	Pigmented purpuric dermatosis	XII Diseases of the skin and subcutaneous tissue (L12_)	133	246609	0.76203	1
L12_PILONIDALCYST	Pilonidal cyst	XII Diseases of the skin and subcutaneous tissue (L12_)	1766	247827	1.0571	4
L12_PITYROCHEA	Pityriasis rosea	XII Diseases of the skin and subcutaneous tissue (L12_)	114	252323	0.73535	0
L12_POLYMORPHLIGHTERUPT	Polymorphous light eruption	XII Diseases of the skin and subcutaneous tissue (L12_)	118	253634	0.74671	0
L12_PRURIGONAS	Other  prurigo	XII Diseases of the skin and subcutaneous tissue (L12_)	180	236161	0.84188	4
L12_PRURIGONOD	Prurigo nodularis	XII Diseases of the skin and subcutaneous tissue (L12_)	369	236161	0.98607	0
L12_PRURITUS	Pruritus	XII Diseases of the skin and subcutaneous tissue (L12_)	1645	236161	1.0378	0
L12_PSORIASIS	Psoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	5621	252323	1.0718	17
L12_PSORI_ARTHRO	Arthropathic psoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	2063	252323	1.062	8
L12_PSORI_GUTTATE	Guttate psoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	212	252323	0.7659	2
L12_PSORI_NAS	Other and unspecified psoriasis	XII Diseases of the skin and subcutaneous tissue (L12_)	955	252323	1.0571	3
L12_PSORI_PUSTUPALM	Pustulosis palmaris et plantaris	XII Diseases of the skin and subcutaneous tissue (L12_)	655	252323	1.0571	0
L12_PSORI_VULG	Psoriasis vulgaris	XII Diseases of the skin and subcutaneous tissue (L12_)	3508	252323	1.062	13
L12_PYODERMA	Pyoderma	XII Diseases of the skin and subcutaneous tissue (L12_)	348	247827	0.97687	0
L12_PYODERMAGANGRENOSUM	Pyoderma gangrenosum	XII Diseases of the skin and subcutaneous tissue (L12_)	81	246609	0.65902	0
L12_PYOGENGRANUL	Pyogenic granuloma	XII Diseases of the skin and subcutaneous tissue (L12_)	236	246609	0.90978	0
L12_RADIATIONRELATEDSKIN	Radiation-related disorders of the skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	6771	253634	1.0475	15
L12_RHINOPHYMA	Rhinophyma	XII Diseases of the skin and subcutaneous tissue (L12_)	80	250988	0.65204	1
L12_ROSACEA	Rosacea	XII Diseases of the skin and subcutaneous tissue (L12_)	1479	250988	1.0426	0
L12_ROSACEANAS	Other and unspcified rosacea	XII Diseases of the skin and subcutaneous tissue (L12_)	1215	250988	1.0426	1
L12_SCARCONDITIONS	Scar conditions and fibrosis of skin	XII Diseases of the skin and subcutaneous tissue (L12_)	601	246609	1.0331	0
L12_SEBORRHOEIC	Seborrhoeic dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	1534	236161	1.0426	0
L12_SEBORRKERAT	Seborrhoeic keratosis	XII Diseases of the skin and subcutaneous tissue (L12_)	2993	246609	1.0378	3
L12_SKIN	Diseases of the skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	62416	197989	1.1116	7
L12_SKINSUBCUTISNAS	Other and unspecified disorders of skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	1353	246609	1.0378	0
L12_STRIAEATROPHICAE	Striae atrophicae	XII Diseases of the skin and subcutaneous tissue (L12_)	165	246609	0.82548	0
L12_ULCERLOWLIMB	"Ulcer of lower limb, not elsewhere classified"	XII Diseases of the skin and subcutaneous tissue (L12_)	1950	246609	1.0283	3
L12_URTICARIA	Urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	6168	252688	1.0235	4
L12_URTICARIAERYTHEMA	Urticaria and erythema	XII Diseases of the skin and subcutaneous tissue (L12_)	7717	252688	1.0235	4
L12_URTICA_ALLERG	Allergic urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	1427	252688	1.0331	0
L12_URTICA_CHOLINERG	Cholinergic urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	83	252688	0.66253	0
L12_URTICA_COLDHEAT	Urticaria due to cold and heat	XII Diseases of the skin and subcutaneous tissue (L12_)	125	252688	0.7659	0
L12_URTICA_DERTMATOG	Dermatographic urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	1057	252688	1.0331	0
L12_URTICA_IDIOPAT	Idiopathic urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	257	252688	0.93177	0
L12_URTICA_NAS	Other and unspecified urticaria	XII Diseases of the skin and subcutaneous tissue (L12_)	3967	252688	1.0235	2
L12_VASCULITISNAS	Other and unspecified vasculitis limited to skin	XII Diseases of the skin and subcutaneous tissue (L12_)	333	246609	0.97229	0
L12_VASCULITISSKIN	"Vasculitis limited to skin, not elsewhere classified"	XII Diseases of the skin and subcutaneous tissue (L12_)	363	246609	0.98607	1
L12_VITILIGO	Vitiligo	XII Diseases of the skin and subcutaneous tissue (L12_)	156	246609	0.82548	0
L12_XEROSCUT	Xerosis cutis	XII Diseases of the skin and subcutaneous tissue (L12_)	115	246609	0.70929	0
LOCALIZED_SKIN_ERUPT_DRUGS_MEDICAM	Localized skin eruption due to drugs and medicaments	XII Diseases of the skin and subcutaneous tissue (L12_)	154	260251	0.81736	0
LUNG_TRANSPLANTATION	Lung transplantation	Interstitial lung disease endpoints	117	260288	0.74291	0
M13_ABSCTENDON	Abscess of tendon sheath	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	92	197724	0.69106	0
M13_ACHILLESTEND	Achilles tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1972	194289	1.0426	2
M13_ADHCAPSULITIS	Adhesive capsulitis of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3663	197724	1.0475	4
M13_ALGONEURO	Alogoneurodystrophy	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	553	249139	1.0283	0
M13_ANKLEFOOT	Other acquired deformities of ankle and foot	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	127	173414	0.7659	0
M13_ANKYLOSISJOINT	Ankylosis of joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	96	173414	0.70929	0
M13_ANKYLOSPON	Ankylosing spondylitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1846	194289	1.0571	16
M13_ANKYLOSPON_STRICT	"Ankylosing spondylitis, strict definition"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	757	258683	1.0188	10
M13_ARTHINOTH	Arthropathies in other diseases classified elsewhere	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	656	173414	1.0378	1
M13_ARTHRITISNAS	Ohter specific/unspecified arthritis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5498	173414	1.0235	2
M13_ARTHROPATHIES	Arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	86991	173414	1.2215	10
M13_ARTHROSIS	Arthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	45467	173414	1.2269	31
M13_ARTHROSIS_INCLAVO	"Artrosis, including avohilmo"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	57873	202532	1.2269	23
M13_ARTHROSIS_KNEE	Gonarthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	27799	173414	1.2107	26
M13_ARTHROSIS_KNEE_PRIM_ICD10	"Gonarthrosis,primary"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	24982	235423	1.184	16
M13_ARTHROSIS_KNEE_PRIM_KNEESURG	"Gonarthrosis, primary, with knee surgery"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	10721	235423	1.1319	19
M13_ARTHROSIS_OTH	Other arthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	12538	173414	1.0966	1
M13_ARTHROSIS_POLY	Polyarhtrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3321	173414	1.0331	2
M13_ARTHTROSIS_COX	"Coxarthrosis,"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	13119	173414	1.1167	12
M13_ARTHTROSIS_COX_PRIM_HIPSURG	"Coxarthrosis, primary, with hip surgery"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	8626	248572	1.0916	12
M13_ARTHTROSIS_COX_PRIM_ICD10	"Coxarthrosis, primary"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	11833	248572	1.1066	12
M13_ATLOAXSUBLUX	Atlantoaxial subluxation	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	115	194289	0.75052	0
M13_BAKERCYST	Synovial cyst of popliteal space [Baker]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1264	197724	1.0378	0
M13_BICIPITALTEND	Bicipital tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	842	197724	1.0426	0
M13_BIOMECHLESIO	"Biomechanical lesions, not elsewhere classified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	660	257978	1.0378	0
M13_BONECONTINUITY	Disorders of continuity of bone	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1359	249139	1.0331	0
M13_BONEDENSOTH	Other disorders of bone density and structure	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	431	249139	1.0047	0
M13_BONEDISNAS	Other specified/unspecified disorders of  bone/cartilage	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	510	249139	1.0235	0
M13_BURSCYSTOTH	Other bursal cyst	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	243	197724	0.90978	0
M13_BURSELBOWOTH	Other bursitis of elbow	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	104	197724	0.72038	0
M13_BURSITISHIPOTH	Other bursitis of hip	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	311	197724	0.94962	0
M13_BURSITISKNEEOTH	Other bursitis of knee	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	219	197724	0.89677	0
M13_BURSITISOTH	"Other bursitis, not elsewhere classified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	188	197724	0.85852	1
M13_BURSOPATHY	Other bursopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	2457	197724	1.0235	0
M13_CALCANSPUR	Calcaneal spur	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	198	197724	0.87537	0
M13_CALCIFICTEND	Calcific tendinitis of shoulder	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1045	197724	1.0426	1
M13_CALCTENDINITIS	Calcific tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	153	197724	0.80528	1
M13_CARTILAGE	Other articular cartilage disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	521	173414	1.0235	0
M13_CERVICALGIA	Cervicalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4043	194289	1.0378	0
M13_CERVICDISC	Cervical disc disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	8870	194289	1.0966	1
M13_CERVICOBRACHSDR	Cervicobrachial syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4443	194289	1.0475	0
M13_CERVICOCRANSDR	Cervicocranial syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1809	194289	1.0475	0
M13_CHONDROMALACIA	Chondromalacia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	517	256248	1.0235	1
M13_CHRONDROPATHIES	Chrondropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3094	256248	1.0235	0
M13_CHRONSYNOVITISHANDWRIST	Chronic crepitant synovitis/bursitis of hand and wrist/periarhritis of wrist	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	247	197724	0.92293	0
M13_CLAWCLUBHANDFOOT	"Acquired clawhand, clubhand, clawfoot and clubfoot"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	80	173414	0.6767	0
M13_CONNECTNAS	Other specified/unspecified systemic involvement of connective tissue	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1039	253350	1.0523	4
M13_CONTRACTUREJOINT	Contracture of joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	219	173414	0.90543	0
M13_CRYSTALARTH	Other crystal arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	212	173414	0.89677	0
M13_DEFORMACQ	Other acquired deformities of musculoskeletal system and connective tissue	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	821	257978	1.0426	1
M13_DEFORMDORSO	Deforming dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5765	194289	1.0523	0
M13_DEFORMDORSONAS	Other specified/unsepecified deforming dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	363	194289	0.99534	0
M13_DEQUERVAIN	Radial styloid tenosynovitis [de Quervain]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	909	197724	1.0475	0
M13_DERMATOMYOTH	Other dermatomyositis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	88	253350	0.68745	0
M13_DERMATOPOLY	Dermatopolymyositis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	262	253350	0.93177	2
M13_DERMATOPOLYNAS	"Dermatopolymyositis, unspecified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	90	253350	0.68385	0
M13_DISCINFECTION	Infection of intervertebral disc (pyogenic)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	162	194289	0.82141	1
M13_DISCITIS	"Discitis, unspecified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	237	194289	0.90109	1
M13_DISSYNOTENDNAS	Other specified/unspecified disorders of synovium and tendon +Other specified/unspecified bursopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	859	197724	1.0378	2
M13_DORSALGIA	Dorsalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	35486	194289	1.1525	8
M13_DORSALGIANAS	Other/unspecified dorsalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	8800	194289	1.0571	2
M13_DORSOPATHY	Dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	66116	194289	1.2161	11
M13_DORSOPATHYNAS	Other specified/unspecified dorsopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	647	194289	1.0426	0
M13_DORSOPATHYOTH	"Other dorsopathies, not elsewhere classified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	48486	194289	1.1893	11
M13_DUPUTRYEN	Palmar fascial fibromatosis [Dupuytren]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	3248	197724	1.0475	17
M13_EARLY_LUMBAR_PROLAPSE	"Early lumbar disc prolapse, operated"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5273	255132	1.0571	2
M13_ENTEROARTHR	Enteropathic arthropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	384	173414	0.99534	3
M13_ENTESOPATHYFOOT	Oher enthesopathy of foot (+metatarsalgia)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1669	197724	1.0331	0
M13_ENTESOPATHYLOW	"Enthesopathies of lower limb, excluding foot"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4271	194289	1.0378	0
M13_ENTESOPATHYLOWNAS	"Other/unspecified enthesopathies of lower limb, excluding foot"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1253	194289	1.0331	0
M13_ENTESOPATHYNAS	"Other/unspecified enthesopathies, not elsewhere classified"	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1801	197724	1.0235	0
M13_ENTESOPATHYOTH	Other enthesopathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	6594	197724	1.0571	1
M13_FATPADHYPERTROPHY	Hypertrophy of (infrapatellar) fat pad	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	180	197724	0.84602	0
M13_FIBROBLASTIC	Fibroblastic disorders	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5053	197724	1.0523	12
M13_FIBROMYALGIA	Fibromyalgia	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1045	197724	1.0475	1
M13_FINGERDEFORM	Deformity of finger(s)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	118	173414	0.76978	0
M13_FLATFOOT	Flat foot [pes planus] (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	1560	173414	1.0378	1
M13_FOREIGNBODY	Residual foreign body in soft tissue	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	836	197724	1.0331	0
M13_FORESTIER	Ankylosing hyperostosis [Forestier]	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	222	194289	0.90543	0
M13_GANGLION	Ganglion	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4648	197724	1.0283	0
M13_GIANTCELL	Giant cell arteritis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	584	253350	1.0378	1
M13_GLUTEALTEND	Gluteal tendinitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	433	194289	1.0141	0
M13_GOUT	Gout	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4502	173414	1.0523	9
M13_HALLUDEFORMOTH	Other deformity of hallux (acquired)	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	143	173414	0.79332	0
