phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
J10_NECROTIC	Suppurative and necrotic conditions of lower respiratory tract	X Diseases of the respiratory system (J10_)	667	218125	1.0302	0
J10_OTHERINSTPULM	Other insterstitial pulmonary diseases	X Diseases of the respiratory system (J10_)	1969	216363	1.0278	10
J10_PERITONSABSC	Peritonsillar abscess	X Diseases of the respiratory system (J10_)	4040	167849	1.0412	6
J10_PHARYNGITIS	Acute pharyngitis	X Diseases of the respiratory system (J10_)	2280	182945	1.0273	0
J10_PLEURA	Other diseases of pleura	X Diseases of the respiratory system (J10_)	6755	212037	1.0193	1
J10_PLEUREFFUSION	Pleural effusion	X Diseases of the respiratory system (J10_)	1958	212037	1.0226	0
J10_PLEUROTH	Other pleural conditions	X Diseases of the respiratory system (J10_)	1241	212037	1.0311	0
J10_PLEURPLAGUE	Pleural plaque	X Diseases of the respiratory system (J10_)	1287	212037	1.0523	1
J10_PNEUMOBACT	Bacterial pneumoniae	X Diseases of the respiratory system (J10_)	7987	188868	1.0378	1
J10_PNEUMOBACTEROTH	"Bacterial pneumonia, not elsewhere classified"	X Diseases of the respiratory system (J10_)	7514	188868	1.0383	2
J10_PNEUMONAS	"Pneumonia, organism unsepcified"	X Diseases of the respiratory system (J10_)	23390	188868	1.0369	1
J10_PNEUMONIA	All pneumoniae	X Diseases of the respiratory system (J10_)	27370	191422	1.0465	2
J10_PNEUMONISOLLIQ	Pneumonitis due to solids and liquids	X Diseases of the respiratory system (J10_)	1011	216866	1.0335	0
J10_PNEUMONONBACT	"Pneumonia due to other infectious organisms, not elsewhere classified"	X Diseases of the respiratory system (J10_)	374	188868	0.99302	0
J10_PNEUMOPNEUMO	Pneumonia due to Streptococcus pneumoniae	X Diseases of the respiratory system (J10_)	648	188868	1.0278	0
J10_PNEUMOPROBBAC	Pneumonia (excl. viral and due to other infectious organisms not elsewhere classified)	X Diseases of the respiratory system (J10_)	26809	191983	1.0484	1
J10_PNEUMOTHORAX	Pneumothorax	X Diseases of the respiratory system (J10_)	884	212037	1.0422	0
J10_PULMEOS	"Pulmonary eosinophilia, not elsewhere classified"	X Diseases of the respiratory system (J10_)	175	216363	0.84065	1
J10_PULMOEDEMA	Pulmonary oedema	X Diseases of the respiratory system (J10_)	193	216363	0.86313	0
J10_PYOTHORAX	Pyothorax	X Diseases of the respiratory system (J10_)	507	218125	1.0155	1
J10_RESPCONDEXT	Respiratory conditions due to other external agents	X Diseases of the respiratory system (J10_)	224	216866	0.89979	0
J10_RESPDISOTH	Other respiratory disorders and diseases	X Diseases of the respiratory system (J10_)	2626	216166	1.0283	0
J10_RESPIRATORY	Diseases of the respiratory system	X Diseases of the respiratory system (J10_)	107261	111531	1.152	12
J10_RESPOTHER	Other diseases of the respiratory system	X Diseases of the respiratory system (J10_)	2626	216166	1.0283	0
J10_SEPTDEV	Deviated nasal septum	X Diseases of the respiratory system (J10_)	6509	167849	1.0513	2
J10_SIMPLBRONCH	Simple and mucoplurulent chronic bronchitis	X Diseases of the respiratory system (J10_)	574	186723	1.0288	0
J10_SINUSITIS	Acute sinusitis	X Diseases of the respiratory system (J10_)	10916	182945	1.0484	2
J10_TONSILLITIS	Other and unspecified tonssillitis	X Diseases of the respiratory system (J10_)	7113	182945	1.0402	1
J10_UPPERDIS	Other diseases of upper respiratory tract	X Diseases of the respiratory system (J10_)	50943	167849	1.152	8
J10_UPPERINFEC	Acute upper respiratory infections	X Diseases of the respiratory system (J10_)	35847	182945	1.0747	1
J10_VASOALLERRHIN	Vasomotor and allergic rhinitis	X Diseases of the respiratory system (J10_)	7308	167849	1.0571	2
J10_VIRALPNEUMO	Viral pneumonia	X Diseases of the respiratory system (J10_)	700	188868	1.0378	0
J10_VOCALLARYNX	"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified"	X Diseases of the respiratory system (J10_)	10142	167849	1.0383	1
JOINTPAIN	Pain in joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	13419	131550	1.0941	2
JUVEN_ARTHR	Juvenile arthritis (FINNGEN)	Rheuma endpoints	788	172834	1.0518	2
K11_ABSCANAL	Abscess of anal and rectal regions	XI Diseases of the digestive system (K11_)	1287	182423	1.0374	0
K11_ACHAL	Achalasia of cardia	XI Diseases of the digestive system (K11_)	255	189695	0.92955	0
K11_ACUTGASTR	Acute gastritis	XI Diseases of the digestive system (K11_)	1284	189695	1.0345	0
K11_ACUTPANC	Acute pancreatitis	XI Diseases of the digestive system (K11_)	3022	195144	1.0326	8
K11_ADHE	Intestinal adhesions without obstruction	XI Diseases of the digestive system (K11_)	1121	182423	1.0359	0
K11_ALCGASTR	Alcoholic gastritis	XI Diseases of the digestive system (K11_)	250	189695	0.91022	1
K11_ALCOLIV	Alcoholic liver disease	XI Diseases of the digestive system (K11_)	1416	213592	1.0412	2
K11_ANOMALI_DENTAL_ARCH_RELATIONS1	Anomalies of dental arch relationship	XI Diseases of the digestive system (K11_)	1299	217493	1.034	0
K11_ANOMALI_JAW_C_BASE_RELATIONS	Anomalies of jaw-cranial base relationship	XI Diseases of the digestive system (K11_)	1237	217555	1.0364	0
K11_APPENDACUT	Acute appendicitis	XI Diseases of the digestive system (K11_)	15627	201886	1.061	6
K11_APPENDIX	Diseases of appendix	XI Diseases of the digestive system (K11_)	16906	201886	1.0664	5
K11_APPENDOTH	Other appendicitis	XI Diseases of the digestive system (K11_)	1365	201886	1.034	1
K11_ASYMMETRY_JAW	Asymmetry of jaw	XI Diseases of the digestive system (K11_)	173	218619	0.85475	0
K11_ATROPHY_SALIVARY_GLAND	Atrophy of salivary gland	XI Diseases of the digestive system (K11_)	225	218567	0.89203	1
K11_ATTRITION	Excessive attrition of teeth	XI Diseases of the digestive system (K11_)	292	195395	0.95277	0
K11_BARRET	Barret oesophagus	XI Diseases of the digestive system (K11_)	495	189695	1.0288	0
K11_BILIAOTH	Other diseases of biliary tract	XI Diseases of the digestive system (K11_)	1031	195144	1.0398	0
K11_CARIES	Dental caries	XI Diseases of the digestive system (K11_)	4170	195395	1.0245	0
K11_CD_NOUC	"Crohn disease (strict definition, all UC cases excluded)"	XI Diseases of the digestive system (K11_)	657	210300	1.0523	3
K11_CD_STRICT	"Crohn disease (strict definition, require KELA)"	XI Diseases of the digestive system (K11_)	871	217852	1.0567	5
K11_CD_STRICT2	"Crohn disease (strict definition, require KELA, min 2 HDR)"	XI Diseases of the digestive system (K11_)	848	217852	1.0562	5
K11_CHOLANGI	"Cholangitis (primary sclerosing, PSC)"	XI Diseases of the digestive system (K11_)	778	195144	1.0412	3
K11_CHOLANGI_STRICT	"Cholangitis (primary sclerosing, PSC), with reimbursement 202"	Gastrointestinal endpoints	238	207873	0.91809	2
K11_CHOLECYST	Chlocystitis	XI Diseases of the digestive system (K11_)	2013	195144	1.025	1
K11_CHOLELITH	Cholelithiasis	XI Diseases of the digestive system (K11_)	19023	195144	1.1167	32
K11_CHRONGASTR	Chronic gastritis	XI Diseases of the digestive system (K11_)	5213	189695	1.025	1
K11_CHRONHEP	"Chronic hepatitis, not elsewhere classified"	XI Diseases of the digestive system (K11_)	454	213592	1.0061	0
K11_CHRONPANC	Chronic pancreatitis	XI Diseases of the digestive system (K11_)	1737	195144	1.0307	5
K11_COELIAC	Coeliac disease	XI Diseases of the digestive system (K11_)	1973	210964	1.0136	9
K11_CONSTIPATION	Constipation	XI Diseases of the digestive system (K11_)	17246	201546	1.0557	1
K11_CROHN	Crohn disease	XI Diseases of the digestive system (K11_)	2056	210300	1.0484	9
K11_CROSSBITE	Crossbite	XI Diseases of the digestive system (K11_)	292	218500	0.94738	0
K11_CROWDI_TEETH	Crowding of teeth	XI Diseases of the digestive system (K11_)	331	218461	0.97916	1
K11_DEEP_BITE	Deep bite	XI Diseases of the digestive system (K11_)	609	218183	1.0326	0
K11_DENTOFACIAL_ANOMALIES	Dentofacial anomalies [including malocclusion]	XI Diseases of the digestive system (K11_)	4793	195395	1.0311	0
K11_DEPOSITS	Deposits [accretions] on teeth	XI Diseases of the digestive system (K11_)	774	195395	1.0402	0
K11_DIAHER	Diaphragmatic hernia	XI Diseases of the digestive system (K11_)	5741	190557	1.0571	5
K11_DISLIVOTH	Other diseases of liver	XI Diseases of the digestive system (K11_)	2298	213592	1.0264	5
K11_DISOESINOTH	Disorders of oesophagus in diseases classified elsewhere	XI Diseases of the digestive system (K11_)	241	189695	0.91459	0
K11_DISORD_TEETH	Other disorders of teeth and supporting structures	XI Diseases of the digestive system (K11_)	3141	195395	1.0226	0
K11_DISTAL_BITE	Distal bite	XI Diseases of the digestive system (K11_)	178	218614	0.851	0
K11_DIVERTIC	Diverticular disease of intestine	XI Diseases of the digestive system (K11_)	14357	182423	1.1041	9
K11_DULC	Duodenal ulcer	XI Diseases of the digestive system (K11_)	1691	189695	1.0311	2
K11_EMBED_TEETH	Embedded teeth	XI Diseases of the digestive system (K11_)	724	218068	1.0426	0
K11_EMBIMPACT_TEETH	Embedded and impacted teeth	XI Diseases of the digestive system (K11_)	1545	195395	1.0446	3
K11_ENERCOLNONINF	Noninfective enteritis and colitis	XI Diseases of the digestive system (K11_)	8492	210300	1.0635	11
K11_EROSION	Erosion of teeth	XI Diseases of the digestive system (K11_)	143	195395	0.80368	0
K11_ERUPTION	Tooth eruption problems	XI Diseases of the digestive system (K11_)	767	218025	1.0436	0
K11_FEMHER	Femoral hernia	XI Diseases of the digestive system (K11_)	700	190557	1.0374	0
K11_FIBROCHIRLIV	Fibrosis and chirrhosis of liver	XI Diseases of the digestive system (K11_)	811	213592	1.0484	5
K11_FISSANAL	Fissure and fistula of anal and rectal regions	XI Diseases of the digestive system (K11_)	4493	182423	1.0475	1
K11_FISTULA	Colonic or urogenital fistula	XI Diseases of the digestive system (K11_)	4691	214101	1.0422	3
K11_FUNCDYSP	Functional dyspepsia	XI Diseases of the digestive system (K11_)	4376	189695	1.0202	1
K11_GALLBILPANC	"Disorders of gallbladder, biliary tract and pancreas"	XI Diseases of the digestive system (K11_)	23648	195144	1.1207	31
K11_GALLBLAOTH	Other diseases of gallbladder	XI Diseases of the digestive system (K11_)	621	195144	1.0402	2
K11_GASTRODUOULC	Gastroduodenal ulcer	XI Diseases of the digestive system (K11_)	4510	189695	1.0335	2
K11_GIBLEEDING	GI-bleeding	XI Diseases of the digestive system (K11_)	4992	210964	1.0169	0
K11_GIDISEASES	Gastrointestinal diseases	XI Diseases of the digestive system (K11_)	107110	111682	1.1233	7
K11_GINGIVA	Other disorders of gingiva and edentulous alveolar ridge	XI Diseases of the digestive system (K11_)	463	195395	1.0174	0
K11_GINGIVITIS_ACUTE	Acute gingivitis	XI Diseases of the digestive system (K11_)	149	195395	0.81211	0
K11_GINGIVITIS_CHRONIC	Chronic gingivitis	XI Diseases of the digestive system (K11_)	850	195395	1.0436	1
K11_GINGIVITIS_PERIODONTAL	Gingivitis and periodontal diseases	XI Diseases of the digestive system (K11_)	4120	195395	1.0141	0
K11_GJULC	Gastrojejunal ulcer	XI Diseases of the digestive system (K11_)	141	189695	0.78976	0
K11_GULC	Gastric ulcer	XI Diseases of the digestive system (K11_)	2904	189695	1.0321	0
K11_HAEMORR	Haemmorrhoids and perianal venous thrombosis	XI Diseases of the digestive system (K11_)	3765	182423	1.0615	1
K11_HEPFAIL	"Hepatic failure, not elsewhere classified"	XI Diseases of the digestive system (K11_)	464	213592	1.0197	1
K11_HERING	Inguinal hernia	XI Diseases of the digestive system (K11_)	17096	190557	1.0802	33
K11_HERNIA	Hernia	XI Diseases of the digestive system (K11_)	28235	190557	1.1041	18
K11_HYPODONTIA	Hypodontia	XI Diseases of the digestive system (K11_)	250	218542	0.86523	1
K11_HYPO_ONLY	Tooth agenesis EXCLUDE clefts and syndromes	XI Diseases of the digestive system (K11_)	246	218546	0.86734	1
K11_IBD	Inflammatory bowel disease	XI Diseases of the digestive system (K11_)	5673	213119	1.0708	14
K11_IBD_STRICT	"Inflammatory bowel disease, strict (require KELA)"	XI Diseases of the digestive system (K11_)	3753	210300	1.0664	21
K11_IBD_STRICT_PSC	IBD (strict) with PSC	Gastrointestinal endpoints	131	199816	0.78503	1
K11_IBS	Irritable bowel syndrome	XI Diseases of the digestive system (K11_)	4605	182423	1.0393	1
K11_ILEUS	Paralytic ileus and intestinal obstruction	XI Diseases of the digestive system (K11_)	4091	182423	1.0202	1
K11_IMPACT	Impaction of intestines	XI Diseases of the digestive system (K11_)	85	182423	0.67136	0
K11_IMPACTED_TEETH	Impacted teeth	XI Diseases of the digestive system (K11_)	884	217908	1.0436	1
K11_INTESTOTH	Other diseases of intestines	XI Diseases of the digestive system (K11_)	36369	182423	1.0906	2
K11_INTUSS	Intussusception	XI Diseases of the digestive system (K11_)	232	182423	0.86987	0
K11_JAWS	Other diseases of jaws	XI Diseases of the digestive system (K11_)	892	195395	1.0378	1
K11_KELACROHN	"Crohn's disease patients in KELA-register (KELA code 209, or 208 with ICD K50)"	XI Diseases of the digestive system (K11_)	940	217852	1.0567	5
K11_KELAIBD	IBD patients in KELA-register	XI Diseases of the digestive system (K11_)	3953	210300	1.0708	21
K11_KELAUC	"UC patients in KELA-register ( KELA 208 prior to 1994, or ICD K51)"	XI Diseases of the digestive system (K11_)	2986	215806	1.0615	14
K11_LIP_ORAL_MUCOSA	Other diseases of lip and oral mucosa	XI Diseases of the digestive system (K11_)	2333	195395	1.0207	1
K11_LIVER	Diseases of liver	XI Diseases of the digestive system (K11_)	5200	213592	1.0417	7
K11_MAJOR_ANOMALI_JAW_SIZE	Major anomalies of jaw size	XI Diseases of the digestive system (K11_)	338	218454	0.96909	0
K11_MALABSORB	Intestinal malabsorbtion	XI Diseases of the digestive system (K11_)	582	210964	1.0302	5
K11_MANDIBULAR_MOLAR_FAILED_ERUPT_OBSTRUCTION_TOOTH	Mandibular molar that has failed to erupt because of obstruction by another tooth	XI Diseases of the digestive system (K11_)	490	218302	1.0028	0
K11_MAXIL_MOLAR_FAILED_ERUPT_OBSTRUCTION_TOOTH	Maxillary molar that has failed to erupt because of obstruction by another tooth	XI Diseases of the digestive system (K11_)	141	218651	0.73874	0
K11_MN_PROGN_AND_SURGRT	Mandibular prognathia AND surgery (LeFortI or BSSO or LeFortI AND BSSO)	XI Diseases of the digestive system (K11_)	134	218658	0.78542	1
K11_MN_RERTGN_AND_SURG	Mandibular retrognathia AND surgery (BSSO)	XI Diseases of the digestive system (K11_)	738	218054	1.0398	0
K11_OESITIS	Oesophagitis	XI Diseases of the digestive system (K11_)	747	189695	1.0374	0
K11_OESOBST	Oesophageal obstruction	XI Diseases of the digestive system (K11_)	461	189695	1.0103	0
K11_OESSTODUO	"Diseases of oesophagus, stomach and duodenum"	XI Diseases of the digestive system (K11_)	29097	189695	1.0821	1
K11_OESULC	Ulcer of oesophagus	XI Diseases of the digestive system (K11_)	1125	189695	1.0552	0
K11_OPEN_BITE	Open bite	XI Diseases of the digestive system (K11_)	390	218402	0.99302	0
K11_ORAL	"Diseases of oral cavity, salivary glands and jaws"	XI Diseases of the digestive system (K11_)	23397	195395	1.0388	1
K11_ORALCYST	"Cysts of oral region, not elsewhere classified"	XI Diseases of the digestive system (K11_)	604	195395	1.0269	0
K11_OTHABDHER	Other and unspecified abdominal hernia	XI Diseases of the digestive system (K11_)	517	190557	1.0226	1
K11_OTHANRECT	Other diseases of anus and rectum	XI Diseases of the digestive system (K11_)	4792	182423	1.0264	1
K11_OTHAPPEND	Other diseases of appendix	XI Diseases of the digestive system (K11_)	167	201886	0.83201	0
K11_OTHDIG	Other diseases of the digestive system	XI Diseases of the digestive system (K11_)	7828	210964	1.0369	4
K11_OTHDISDIG	Other diseases of the digestive system	XI Diseases of the digestive system (K11_)	4897	210964	1.0193	0
K11_OTHDISOES	Other diseases of oesophagus	XI Diseases of the digestive system (K11_)	1503	189695	1.035	1
K11_OTHDISSTOMDUOD	Other diseases of stomach and duodenum	XI Diseases of the digestive system (K11_)	891	189695	1.0307	1
K11_OTHENTERCOL	Other noninfective gastroenteritis and colitis	XI Diseases of the digestive system (K11_)	3804	210300	1.0288	0
K11_OTHFUNC	Other functional intestinal disroders	XI Diseases of the digestive system (K11_)	7495	182423	1.024	0
K11_OTHGASTR	Other gastritis (incl. Duodenitis)	XI Diseases of the digestive system (K11_)	3873	189695	1.0292	0
K11_OTHILEUS	"Other or unspecified ileus, impaction or obstruction"	XI Diseases of the digestive system (K11_)	2810	182423	1.0269	1
K11_OTHINFLIV	Other inflammatory liver diseases	XI Diseases of the digestive system (K11_)	925	213592	1.0441	0
K11_OTHINT	Other diseases of intestine	XI Diseases of the digestive system (K11_)	1273	182423	1.0407	0
K11_OTHPERITON	Other diseases of peritoneum	XI Diseases of the digestive system (K11_)	680	217189	1.0422	0
K11_OVERJET	Overjet	XI Diseases of the digestive system (K11_)	104	218688	0.74026	0
K11_PANCOTH	Other diseases of pancreas	XI Diseases of the digestive system (K11_)	771	195144	1.035	0
K11_PARALIL	Paralytic ileus	XI Diseases of the digestive system (K11_)	517	182423	1.0183	1
K11_PERIODON_ACUTE	Acute periodontitis	XI Diseases of the digestive system (K11_)	367	195395	0.98238	0
K11_PERIODON_CHRON	Chronic periodontitis	XI Diseases of the digestive system (K11_)	3046	195395	1.0212	0
K11_PERITON	Diseases of peritoneum	XI Diseases of the digestive system (K11_)	1603	217189	1.0254	0
K11_PERITONITIS	Acute peritonitis	XI Diseases of the digestive system (K11_)	935	217189	1.0311	1
K11_POSTOPDIS	"Postprocedural disorders of digestive system, not elsewhere classified"	XI Diseases of the digestive system (K11_)	388	210964	0.99395	0
K11_PSC_COLITIS	"Colitis, primary sclerosing"	XI Diseases of the digestive system (K11_)	197	195144	0.87707	1
K11_PSC_COLITIS_STRICT	"Colitis, primary sclerosing, strict definition"	XI Diseases of the digestive system (K11_)	156	195144	0.82507	1
K11_PULC	Peptic ulcer	XI Diseases of the digestive system (K11_)	130	189695	0.76745	0
K11_PULP_PERIAPICAL	Diseases of pulp and periapical tissues	XI Diseases of the digestive system (K11_)	5354	195395	1.0164	1
K11_REFLUX	Gastro-oesophageal reflux disease	Interstitial lung disease endpoints	13141	189695	1.0728	2
